name bvmulCountT bvsdivCountT bvsremCountT opCountT bvmulCountD bvsdivCountD bvsremCountD opCountD
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/bmc-bv-svcomp14/s3_srvr_3_true.BV.c.cil.c.17.smt2 0 3415847058778310163 0 106669008093535035021254 0 13 0 10298
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_322.smt2 3 2 0 520 2 2 0 154
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_668.smt2 5317 307 0 5323579869 21 22 0 9300
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_12227.smt2 258 0 0 11496 58 0 0 2633
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_447.smt2 213 0 0 31827 11 0 0 2532
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_491.smt2 160530642051941165327432461974800941777443194271883359730051946079203171898006067873631050620989515547837425371900437646691502715382501234952584613595424419502402379832781571444223049976625694737315122702821907857506763696999141018083364529949444419069204676730246055134573789375584106651278420923486129399868403459420 64 0 4820042472761275985972216806480217866530395691093465960661223975041130800160818445702630094305200908309718999917840573275755853971355171029305092474006093906325796256780992421222477481688603975084631400457338207008920472656749649161839415472795827032754706511301337092672980037412699646242720991893276138909717076976116 1186 16 0 68985
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7485.smt2 1129 0 0 94521 90 0 0 2375
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5408.smt2 32014558056625732224531892345400239606714036 0 0 2251690583342715909910069068892737388802084726 1 0 0 6204
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_212.smt2 207 0 0 8035 11 0 0 1498
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15503.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7687.smt2 196 0 0 5670 43 0 0 662
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_779.smt2 4841 205 0 221592760 15 16 0 6929
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4562.smt2 228377707517205849823393667539249522614303786773445248532610212537868786342341891117016509795786076 0 0 16062565428662141612354748456464091171896502295506482663132966916211322910284603445034255568154662689 1 0 0 21634
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_1661.smt2 38 0 0 66093 19 0 0 2027
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10598.smt2 1004 0 0 10629 87 0 0 2385
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_129.smt2 207 0 0 8974 11 0 0 1586
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6542.smt2 5243 0 0 369404 1 0 0 464
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6306.smt2 465377501 0 0 32731556484 1 0 0 1103
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5436.smt2 32014558056625732224486439564624856532984842 0 0 2251690583342715909906872223311544999758994807 1 0 0 6090
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14282.smt2 665 0 0 5466 31 0 0 901
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3258.smt2 213 0 0 29793 11 0 0 2487
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9633.smt2 221 0 0 26626 28 0 0 747
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_3192.smt2 228377707517237157678508333045730694282480431113788338415295795928455429629096111464338069961379280 0 0 16062565428664343598164473349760422211691254645278282190141516478938384585321895006490073817164333697 1 0 0 29504
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_241.smt2 207 0 0 7706 11 0 0 1461
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_1904.smt2 44 0 0 4879190 5 0 0 3162
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_102.smt2 160530642051941165327432461980074815717557624645172085085297853120254639348305860883302820659186971706211611226225533765578739080018030480760889550203430424144762292728070109821214959063138814290053917052290815491632910491867622447876522178294649818867899845729549555997734221457262887636364497154834701432048652240871 64 0 4820042472761275985972216806638569543583524537892069710921156145171523175734942312546136882315992209103091500847219260679407482298876687417098067148004569991899429675611335638637203210057854592639448830109316332052105246584109397310409361068095465457915351118652383622839485883345949074499044979296386447975577575633874 1187 16 0 68990
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_227.smt2 34 3 0 3668 4 3 0 380
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_333.smt2 160530642051941165327432456890786463507132314421552117272997558505588549809005606550044733798641778875122261802507779039395647206732308275746625723477635944267446348774630576024022690577978445897117369814794948559901253443783042697479391525171439013127061761401671223047917262637239237028300933903462690378108578141398 64 0 4820042472761275985972216653829201187314187377239450710086611969342880746705410808562086451902386943498628103996785916155586146240613373196877506739475147413343180504330130833426875333731008652240629215950425665378798406681952433940411861603944385177893305024892482012161344557760250807146397135294938199420196370896684 1183 16 0 68663
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_1014.smt2 211 0 0 28225 11 0 0 2409
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1000.smt2 3111 48 0 1657003 6 7 0 5080
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_220.smt2 207 0 0 7909 11 0 0 1486
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_18.smt2 0 0 0 1405 0 0 0 888
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2726.smt2 21118173242619119959205746091923347023161782429538797466545764361932205797331909323935910920997019748405177377855 0 0 1485311518059772566850398040736970838562378398553761341740057758759840198386166720378618228624428847457144751775945 1 0 0 33255
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_584.smt2 5319 335 0 334251760881199 22 22 0 12157
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9881.smt2 193 0 0 5645 41 0 0 654
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2382.smt2 44 0 0 254507 5 0 0 2770
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14132.smt2 161 0 0 2422 3 0 0 396
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_387.smt2 201 0 0 5671 11 0 0 1285
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5394.smt2 32014558056625732224579116011918587646343518 0 0 2251690583342715909913390466771184608220878947 1 0 0 6270
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1173.smt2 1304 3 0 329728 4 3 0 3436
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_12306.smt2 60 0 0 2610 7 0 0 340
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_505.smt2 5319 335 0 1401952549602153355824 22 22 0 16052
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2462.smt2 44 0 0 170480 5 0 0 2724
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2321.smt2 0 2253 0 20873 0 36 0 653
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_8307.smt2 4 0 0 2212 1 0 0 206
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_450.smt2 20 0 0 8154 5 0 0 2183
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_2054.smt2 0 2 0 388 0 1 0 195
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11386.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6508.smt2 19385 0 0 1364406 1 0 0 556
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_2890.smt2 29 0 0 2927 1 0 0 799
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2408.smt2 0 1911 0 17674 0 35 0 606
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_2839.smt2 22 0 0 1440 10 0 0 221
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_2254.smt2 0 2 0 137 0 1 0 77
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14986.smt2 537 0 0 6333 54 0 0 1491
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6416.smt2 2080855 0 0 146355975 1 0 0 800
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6440.smt2 1 0 0 5625 1 0 0 1086
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17032.smt2 4 0 0 1129 1 0 0 149
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7336.smt2 713 0 0 81203 77 0 0 2307
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2600.smt2 44 0 0 35669886 5 0 0 3420
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10087.smt2 187 0 0 2367 31 0 0 468
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11952.smt2 168 0 0 14689 35 0 0 907
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_488.smt2 160530642051941165327432456608634207711010289450605310767341531809335041217966680532605036755077874402103318596115136678928501698731493625002311614949314695901191008876693772854955554449526549825591872118208390134152399918319286203545457338702950123896870219938933926868834146267424454326195855526314086656465268333817 64 0 4820042472761275985972216645357386464971794073514150071180240867366888653489783932434473293325052351053199304275026140060224030718212246449953361680556676835153792596906768701739048865976100613057896729569595975568413001568205907991919772255413729431798818531611492648253281800331406395433063809228536664396659692706552 1180 16 0 68579
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17541.smt2 221 0 0 26626 28 0 0 747
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10589.smt2 12280 0 0 531248 158 0 0 2419
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3195.smt2 207 0 0 14095 11 0 0 1813
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_310.smt2 160530642051941165327432456890786463507132314421552117272997558505588549809005606550044733798641778875122261802507779039395647206732308275746625723477635944267446348774630576024022690577978445897117369814794948559901253443783042697479391525171439013127061761401671223047917262637239237028300933903462690378108578141398 64 0 4820042472761275985972216653829201187314187377239450710086611969342880746705410808562086451902386943498628103996785916155586146240613373196877506739475147413343180504330130833426875333731008652240629215950425665378798406681952433940411861603944385177893305024892482012161344557760250807146397135294938199420196370896684 1183 16 0 68662
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_5605.smt2 229 0 0 3139 43 0 0 643
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_941.smt2 201 0 0 5833 11 0 0 1298
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_77.smt2 19 0 0 2525 1 0 0 683
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2003.smt2 44 0 0 2991402 5 0 0 3076
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2645.smt2 0 839 0 7642 0 31 0 426
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6295.smt2 654121185 0 0 46006528987 1 0 0 1143
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_239.smt2 0 205 0 1741 0 27 0 245
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2349.smt2 44 0 0 370221 5 0 0 2818
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7027.smt2 1129 0 0 94521 90 0 0 2375
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_12865.smt2 612 0 0 18310 63 0 0 9160
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17109.smt2 2 0 0 6480 1 0 0 1058
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_920.smt2 3788 95 0 5756401 9 9 0 5788
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_527.smt2 160530642051941165327432456445144115567462947878654824754718413536739550258673097232780165570956733492503557112037156993424174395030087004944858580101128551988033709122749083168206372767619843690689247284672253476241849277396361879957570240001582730137319980960525400110860751735382243788527492354508353658877556108861 64 0 4820042472761275985972216640448484476324799822757433813122343593324725010691944060285762864990522026458651775464286830547023552565045238428371146786603918182371156613166128961882551286529331468858556410358274099229685009820053715386251458801124938251818835703729050213091600576400674119487020199732117083354984234315756 1181 16 0 68537
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2760.smt2 2716223216459092484697993699391361840197242406857213881046302799989440384146230798520221884328966887939463078918 0 0 191041032890385243135029973412226745253750686645480146108025227020194797215320222293173577349247168904690500766579 1 0 0 32973
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5429.smt2 32014558056625732224492932820227594889186996 0 0 2251690583342715909907328915622269565981740416 1 0 0 6104
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1164.smt2 1391 3 0 374614 4 3 0 3452
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2971.smt2 19427161766148066526861309740913324285124473949961196791960706025952583382627142382594397469356396155 0 0 1366377044214997245796525647380194425208179782174181404840829899794121959805387805352833181021324582662 1 0 0 31434
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2615.smt2 2827415552232023309821637985953051087425254135888371609000601039664535525608006233544114775343228938975788370125944 0 0 198861560506391339433444028307760445068128104464558999479383954586968058783013390721113759167451326072163198069139502 1 0 0 33743
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_5341.smt2 0 2 0 332 0 1 0 156
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_2889.smt2 29 0 0 2940 1 0 0 800
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_3542.smt2 80 0 0 4225 1 0 0 1165
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4963.smt2 787403094352976550860073196129609761738468182073844678803662972 0 0 55380684302660511608731960352352586989309600223801150466046748394 1 0 0 15684
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14862.smt2 2190 0 0 53118 34 0 0 1484
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4301.smt2 228377707517205849823393667539249522614303786773445356124981951424097660553413899868750493989516640 0 0 16062565428662141612354748456464091171896502295506490230463112528594368619814605367871623648815177086 1 0 0 22789
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_3646.smt2 207 0 0 5721 45 0 0 694
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_547.smt2 160530642051941165327432456445144115567462947878654824754718413536739550258673097232780165570956733492503557112037156993424174395030087004944858580101128551988033709122749083168206372767619843690689247284672253476241849277396361879957570240001582730137319980960525400110860751735382243788527492354508353658877556108861 64 0 4820042472761275985972216640448484476324799822757433813122343593324725010691944060285762864990522026458651775464286830547023552565045238428371146786603918182371156613166128961882551286529331468858556410358274099229685009820053715386251458801124938251818835703729050213091600576400674119487020199732117083354984234315756 1181 16 0 68538
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11143.smt2 9 0 0 794 6 0 0 161
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6860.smt2 14269 0 0 729899 181 0 0 2686
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10188.smt2 44 0 0 856 3 0 0 270
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/float/newton.5.3.i.smt2 11376 0 0 324134635714 18 0 0 12212
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6391.smt2 1 0 0 5737 1 0 0 1116
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_3580.smt2 211 0 0 27009 11 0 0 2308
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_608.smt2 7 0 0 1950 1 0 0 511
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_922.smt2 3698 95 0 5754850 9 9 0 5779
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_6.smt2 36 0 0 56434 5 0 0 2570
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_2370.smt2 6492 0 0 178531 145 0 0 8787
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_64.smt2 207 0 0 10898 11 0 0 1669
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15500.smt2 258 0 0 4365 44 0 0 1386
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_13444.smt2 471 0 0 10539 78 0 0 2029
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_2142.smt2 2814744592 0 0 52250404270 436 0 0 3332
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_264.smt2 1 4 0 295 1 2 0 139
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11214.smt2 23 0 0 1845 10 0 0 248
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_683.smt2 7 0 0 1099 1 0 0 404
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_2425.smt2 211 0 0 27516 11 0 0 2345
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7607.smt2 2 0 0 3359 1 0 0 432
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5386.smt2 32014558056625732224628700859989165597686110 0 0 2251690583342715909916877934418804835128777308 1 0 0 6305
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1397.smt2 66 3 0 42700 4 3 0 1768
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6170.smt2 1636094341516 0 0 115071968697036 1 0 0 1534
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10432.smt2 331 0 0 6021 83 0 0 1153
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4055.smt2 228377707517205849823393667539249522614303796679553880402871952492599357753037095894771536668898941 0 0 16062565428662141612354748456464091171896502992236123102592524877959578337674012470419320991787071339 1 0 0 24075
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4983.smt2 787403094352976550860073196127276687946949304421798243527895164 0 0 55380684302660511608731960352188494132639929555633015950776489561 1 0 0 15588
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5381.smt2 32014558056625732224675924524817804783592456 0 0 2251690583342715909920199332178409198502731598 1 0 0 6315
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1145.smt2 1676 3 0 394706 4 3 0 3500
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17323.smt2 2 0 0 6520 1 0 0 1066
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_269.smt2 207 0 0 6863 11 0 0 1417
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5600.smt2 436698856006803790564563407450033582405644 0 0 30714486206176154411095736378416525328335738 1 0 0 5486
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_322.smt2 160530642051941165327432456890786463507132314421552117272997558505588549809005606550044733798641778875122261802507779039395647206732308275746625723477635944267446348774630576024022690577978445897117369814794948559901253443783042697479391525171439013127061761401671223047917262637239237028300933903462690378108578141398 64 0 4820042472761275985972216653829201187314187377239450710086611969342880746705410808562086451902386943498628103996785916155586146240613373196877506739475147413343180504330130833426875333731008652240629215950425665378798406681952433940411861603944385177893305024892482012161344557760250807146397135294938199420196370896684 1183 16 0 68663
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3296.smt2 207 0 0 12638 11 0 0 1762
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4989.smt2 787403094352976550860073196127265278975490371674180372427253884 0 0 55380684302660511608731960352187691701647320350457994557612556550 1 0 0 15577
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_12930.smt2 67955 0 0 1340257 186 0 0 2717
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_289.smt2 160530642051941165327432456940888265938219402967795008147833675395577490586853640141926549161517612379677027418596192168824392670769836110925522621253692988369865521279871690605445826899853081648135916134749571084099647995033616280514389184450890311214665866895054481247941367413187656386618658101274124683820941565173 64 0 4820042472761275985972216655333542119318911421826186337555967585581608314659587543575400938004904301035666862825883446490276615352067778880910766142460670226292697983218391398866769753238889519011394797644217853289053758991870041351826344759290950216919428794727424048743150094126120375581475015624486135545871108145364 1183 16 0 68671
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3085.smt2 207 0 0 17820 11 0 0 1994
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2542.smt2 42 0 0 111605 5 0 0 2668
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11003.smt2 258 0 0 4365 44 0 0 1386
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_356.smt2 160530642051941165327432456890786463507132314421552117272997558505588549809005606550044733798641778875122261802507779039395647206732308275746625723477635944267446348774630576024022690577978445897117369814794948559901253443783042697479391525171439013127061761401671223047917262637239237028300933903462690378108578141398 64 0 4820042472761275985972216653829201187314187377239450710086611969342880746705410808562086451902386943498628103996785916155586146240613373196877506739475147413343180504330130833426875333731008652240629215950425665378798406681952433940411861603944385177893305024892482012161344557760250807146397135294938199420196370896684 1183 16 0 68663
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6466.smt2 250957 0 0 17651977 1 0 0 674
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17886.smt2 4 0 0 1129 1 0 0 149
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15035.smt2 129 0 0 23359 47 0 0 1887
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_2042.smt2 0 2 0 459 0 1 0 214
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_524.smt2 5319 335 0 43811017175286988812 22 22 0 15734
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_165.smt2 34 3 0 6710 4 3 0 508
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_4770.smt2 4 0 0 607 1 0 0 111
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_731.smt2 5199 241 0 540968266 17 18 0 8134
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_709.smt2 7 0 0 889 1 0 0 372
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5471.smt2 32014558056625732224473748197946802148899168 0 0 2251690583342715909905979597188524509034905892 1 0 0 5972
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_5967.smt2 214 0 0 6927 43 0 0 702
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17021.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11779.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10048.smt2 187 0 0 2367 31 0 0 468
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5075.smt2 366395234216700965529964332197518908595493986638998874008 0 0 25769798139830954577756123461147627203514752014581563102109 1 0 0 13046
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_313.smt2 4 0 0 92 1 0 0 48
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_4317.smt2 846 0 0 7696 57 0 0 1600
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7993.smt2 2 0 0 3377 1 0 0 436
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2855.smt2 232701014777656536728354358338449519996047524443811216961821738818737388944489122661845689698788205517 0 0 16366638039312931200232317384338468858098141846786433937815006209205968139437854390734107542285041908082 1 0 0 31850
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_572.smt2 207 0 0 12447 11 0 0 1747
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5713.smt2 1374906354572956081947438133791637 0 0 96701746939444837898582875632226470 1 0 0 4589
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_5706.smt2 22 0 0 1415 9 0 0 218
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6030.smt2 189252230782747 0 0 13310740231707645 1 0 0 2094
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_13762.smt2 2343 0 0 134127 133 0 0 2598
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_413.smt2 194 0 0 5248 11 0 0 1230
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6777.smt2 1129 0 0 94521 90 0 0 2375
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_1237.smt2 44 0 0 9316963 5 0 0 3264
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_219.smt2 160530642051941165327432457067461240500965731926724416673735444380812709394048672374049030078256560180657487922398499022118065422022538010324841099845837099786503430766796611653251644976167950913866980522003354303127171071877170595550172744735819906383349922878338501963791737373478400028684487653639853456146912319976 64 0 4820042472761275985972216659133982368594003744992676343794339668711025328438560347819563850263895520076606885130971944177915695212584172187942158318424096280059900035146628616820187234100904340327013109291692854325488333248503996917505039046482272420774899371152540772739290396524106653733250713299133553126523075931637 1183 16 0 68719
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4545.smt2 228377707517205849823393667539249522614303786773445248532610213659800415585534017233901493709955420 0 0 16062565428662141612354748456464091171896502295506482663132966995120514166819961970867490338280297957 1 0 0 21723
